State,Date,Year,Month,Interest,Pre_Launch,Post_Launch,Legal_Status,Online,Retail
CA,1/1/2021,2021,1,60,0,0,0,NO,NO
CA,2/1/2021,2021,2,47,0,0,0,NO,NO
CA,3/1/2021,2021,3,53,0,0,0,NO,NO
CA,4/1/2021,2021,4,53,0,0,0,NO,NO
CA,5/1/2021,2021,5,58,0,0,0,NO,NO
CA,6/1/2021,2021,6,61,0,0,0,NO,NO
CA,7/1/2021,2021,7,57,0,0,0,NO,NO
CA,8/1/2021,2021,8,53,0,0,0,NO,NO
CA,9/1/2021,2021,9,76,0,0,0,NO,NO
CA,10/1/2021,2021,10,82,0,0,0,NO,NO
CA,11/1/2021,2021,11,71,0,0,0,NO,NO
CA,12/1/2021,2021,12,66,0,0,0,NO,NO
CA,1/1/2022,2022,1,61,0,0,0,NO,NO
CA,2/1/2022,2022,2,46,0,0,0,NO,NO
CA,3/1/2022,2022,3,52,0,0,0,NO,NO
CA,4/1/2022,2022,4,52,0,0,0,NO,NO
CA,5/1/2022,2022,5,54,0,0,0,NO,NO
CA,6/1/2022,2022,6,46,0,0,0,NO,NO
CA,7/1/2022,2022,7,42,0,0,0,NO,NO
CA,8/1/2022,2022,8,49,0,0,0,NO,NO
CA,9/1/2022,2022,9,65,0,0,0,NO,NO
CA,10/1/2022,2022,10,70,0,0,0,NO,NO
CA,11/1/2022,2022,11,66,0,0,0,NO,NO
CA,12/1/2022,2022,12,59,0,0,0,NO,NO
CA,1/1/2023,2023,1,58,0,0,0,NO,NO
CA,2/1/2023,2023,2,43,0,0,0,NO,NO
CA,3/1/2023,2023,3,56,0,0,0,NO,NO
CA,4/1/2023,2023,4,61,0,0,0,NO,NO
CA,5/1/2023,2023,5,56,0,0,0,NO,NO
CA,6/1/2023,2023,6,46,0,0,0,NO,NO
CA,7/1/2023,2023,7,45,0,0,0,NO,NO
CA,8/1/2023,2023,8,51,0,0,0,NO,NO
CA,9/1/2023,2023,9,70,0,0,0,NO,NO
CA,10/1/2023,2023,10,68,0,0,0,NO,NO
CA,11/1/2023,2023,11,63,0,0,0,NO,NO
CA,12/1/2023,2023,12,61,0,0,0,NO,NO
CA,1/1/2024,2024,1,57,0,0,0,NO,NO
CA,2/1/2024,2024,2,38,0,0,0,NO,NO
CA,3/1/2024,2024,3,47,0,0,0,NO,NO
CA,4/1/2024,2024,4,49,0,0,0,NO,NO
CA,5/1/2024,2024,5,45,0,0,0,NO,NO
CA,6/1/2024,2024,6,39,0,0,0,NO,NO
CA,7/1/2024,2024,7,34,0,0,0,NO,NO
CA,8/1/2024,2024,8,44,0,0,0,NO,NO
CA,9/1/2024,2024,9,60,0,0,0,NO,NO
CA,10/1/2024,2024,10,56,0,0,0,NO,NO
CA,11/1/2024,2024,11,46,0,0,0,NO,NO
CA,12/1/2024,2024,12,48,0,0,0,NO,NO
CA,1/1/2025,2025,1,43,0,0,0,NO,NO
CA,2/1/2025,2025,2,36,0,0,0,NO,NO
CA,3/1/2025,2025,3,44,0,0,0,NO,NO
CA,4/1/2025,2025,4,46,0,0,0,NO,NO
CA,5/1/2025,2025,5,38,0,0,0,NO,NO
CA,6/1/2025,2025,6,36,0,0,0,NO,NO
CA,7/1/2025,2025,7,31,0,0,0,NO,NO
CA,8/1/2025,2025,8,47,0,0,0,NO,NO
CA,9/1/2025,2025,9,55,0,0,0,NO,NO
CA,10/1/2025,2025,10,56,0,0,0,NO,NO
CA,11/1/2025,2025,11,58,0,0,0,NO,NO
CO,1/1/2017,2017,1,57,1,0,1,YES,YES
CO,2/1/2017,2017,2,47,1,0,1,YES,YES
CO,3/1/2017,2017,3,68,1,0,1,YES,YES
CO,4/1/2017,2017,4,59,1,0,1,YES,YES
CO,5/1/2017,2017,5,52,1,0,1,YES,YES
CO,6/1/2017,2017,6,53,1,0,1,YES,YES
CO,7/1/2017,2017,7,47,1,0,1,YES,YES
CO,8/1/2017,2017,8,62,1,0,1,YES,YES
CO,9/1/2017,2017,9,100,1,0,1,YES,YES
CO,10/1/2017,2017,10,82,1,0,1,YES,YES
CO,11/1/2017,2017,11,73,1,0,1,YES,YES
CO,12/1/2017,2017,12,67,1,0,1,YES,YES
CO,1/1/2018,2018,1,57,1,0,1,YES,YES
CO,2/1/2018,2018,2,44,1,0,1,YES,YES
CO,3/1/2018,2018,3,64,1,0,1,YES,YES
CO,4/1/2018,2018,4,54,1,0,1,YES,YES
CO,5/1/2018,2018,5,48,1,0,1,YES,YES
CO,6/1/2018,2018,6,48,1,0,1,YES,YES
CO,7/1/2018,2018,7,47,1,0,1,YES,YES
CO,8/1/2018,2018,8,59,1,0,1,YES,YES
CO,9/1/2018,2018,9,99,1,0,1,YES,YES
CO,10/1/2018,2018,10,84,1,0,1,YES,YES
CO,11/1/2018,2018,11,66,1,0,1,YES,YES
CO,12/1/2018,2018,12,70,1,0,1,YES,YES
CO,1/1/2019,2019,1,57,1,0,1,YES,YES
CO,2/1/2019,2019,2,45,1,0,1,YES,YES
CO,3/1/2019,2019,3,61,1,0,1,YES,YES
CO,4/1/2019,2019,4,58,1,0,1,YES,YES
CO,5/1/2019,2019,5,51,1,0,1,YES,YES
CO,6/1/2019,2019,6,53,1,0,1,YES,YES
CO,7/1/2019,2019,7,45,1,0,1,YES,YES
CO,8/1/2019,2019,8,58,1,0,1,YES,YES
CO,9/1/2019,2019,9,85,1,0,1,YES,YES
CO,10/1/2019,2019,10,73,1,0,1,YES,YES
CO,11/1/2019,2019,11,69,1,0,1,YES,YES
CO,12/1/2019,2019,12,64,1,0,1,YES,YES
CO,1/1/2020,2020,1,57,1,0,1,YES,YES
CO,2/1/2020,2020,2,40,1,0,1,YES,YES
CO,3/1/2020,2020,3,30,1,0,1,YES,YES
CO,4/1/2020,2020,4,23,1,0,1,YES,YES
CO,5/1/2020,2020,5,18,0,0,0,YES,YES
CO,6/1/2020,2020,6,16,0,1,1,YES,YES
CO,7/1/2020,2020,7,24,0,1,1,YES,YES
CO,8/1/2020,2020,8,42,0,1,1,YES,YES
CO,9/1/2020,2020,9,66,0,1,1,YES,YES
CO,10/1/2020,2020,10,54,0,1,1,YES,YES
CO,11/1/2020,2020,11,49,0,1,1,YES,YES
CO,12/1/2020,2020,12,53,0,1,1,YES,YES
CO,1/1/2021,2021,1,52,0,1,1,YES,YES
CO,2/1/2021,2021,2,38,0,1,1,YES,YES
CO,3/1/2021,2021,3,47,0,1,1,YES,YES
CO,4/1/2021,2021,4,41,0,1,1,YES,YES
CO,5/1/2021,2021,5,44,0,1,1,YES,YES
CO,6/1/2021,2021,6,45,0,1,1,YES,YES
CO,7/1/2021,2021,7,40,0,1,1,YES,YES
CO,8/1/2021,2021,8,41,0,1,1,YES,YES
CO,9/1/2021,2021,9,65,0,1,1,YES,YES
CO,10/1/2021,2021,10,66,0,1,1,YES,YES
CO,11/1/2021,2021,11,63,0,1,1,YES,YES
CO,12/1/2021,2021,12,58,0,1,1,YES,YES
CO,1/1/2022,2022,1,56,0,1,1,YES,YES
CO,2/1/2022,2022,2,37,0,1,1,YES,YES
CO,3/1/2022,2022,3,52,0,1,1,YES,YES
CO,4/1/2022,2022,4,43,0,1,1,YES,YES
CO,5/1/2022,2022,5,40,0,1,1,YES,YES
CO,6/1/2022,2022,6,42,0,1,1,YES,YES
CO,7/1/2022,2022,7,32,0,1,1,YES,YES
CO,8/1/2022,2022,8,41,0,1,1,YES,YES
CO,9/1/2022,2022,9,67,0,1,1,YES,YES
CO,10/1/2022,2022,10,64,0,1,1,YES,YES
CO,11/1/2022,2022,11,58,0,1,1,YES,YES
CO,12/1/2022,2022,12,54,0,1,1,YES,YES
CO,1/1/2023,2023,1,51,0,1,1,YES,YES
CO,2/1/2023,2023,2,38,0,1,1,YES,YES
CO,3/1/2023,2023,3,56,0,1,1,YES,YES
CO,4/1/2023,2023,4,49,0,1,1,YES,YES
CO,5/1/2023,2023,5,46,0,1,1,YES,YES
CO,6/1/2023,2023,6,38,0,1,1,YES,YES
CO,7/1/2023,2023,7,34,0,1,1,YES,YES
CO,8/1/2023,2023,8,42,0,1,1,YES,YES
CO,9/1/2023,2023,9,75,0,1,1,YES,YES
CO,10/1/2023,2023,10,61,0,1,1,YES,YES
CO,11/1/2023,2023,11,63,0,1,1,YES,YES
CO,12/1/2023,2023,12,61,0,1,1,YES,YES
CO,1/1/2024,2024,1,52,0,1,1,YES,YES
CO,2/1/2024,2024,2,33,0,1,1,YES,YES
CO,3/1/2024,2024,3,51,0,1,1,YES,YES
CO,4/1/2024,2024,4,45,0,1,1,YES,YES
CO,5/1/2024,2024,5,40,0,1,1,YES,YES
CO,6/1/2024,2024,6,31,0,1,1,YES,YES
CO,7/1/2024,2024,7,29,0,1,1,YES,YES
CO,8/1/2024,2024,8,43,0,1,1,YES,YES
CO,9/1/2024,2024,9,61,0,1,1,YES,YES
CO,10/1/2024,2024,10,54,0,1,1,YES,YES
CO,11/1/2024,2024,11,47,0,1,1,YES,YES
CO,12/1/2024,2024,12,46,0,1,1,YES,YES
CO,1/1/2025,2025,1,40,0,1,1,YES,YES
CO,2/1/2025,2025,2,28,0,1,1,YES,YES
CO,3/1/2025,2025,3,42,0,1,1,YES,YES
CO,4/1/2025,2025,4,38,0,1,1,YES,YES
CO,5/1/2025,2025,5,35,0,1,1,YES,YES
CO,6/1/2025,2025,6,26,0,1,1,YES,YES
CO,7/1/2025,2025,7,23,0,1,1,YES,YES
CO,8/1/2025,2025,8,44,0,1,1,YES,YES
CO,9/1/2025,2025,9,58,0,1,1,YES,YES
CO,10/1/2025,2025,10,51,0,1,1,YES,YES
CO,11/1/2025,2025,11,63,0,1,1,YES,YES
CT,1/1/2017,2017,1,73,1,0,1,YES,YES
CT,2/1/2017,2017,2,63,1,0,1,YES,YES
CT,3/1/2017,2017,3,89,1,0,1,YES,YES
CT,4/1/2017,2017,4,91,1,0,1,YES,YES
CT,5/1/2017,2017,5,65,1,0,1,YES,YES
CT,6/1/2017,2017,6,67,1,0,1,YES,YES
CT,7/1/2017,2017,7,68,1,0,1,YES,YES
CT,8/1/2017,2017,8,80,1,0,1,YES,YES
CT,9/1/2017,2017,9,98,1,0,1,YES,YES
CT,10/1/2017,2017,10,100,1,0,1,YES,YES
CT,11/1/2017,2017,11,86,1,0,1,YES,YES
CT,12/1/2017,2017,12,81,1,0,1,YES,YES
CT,1/1/2018,2018,1,68,1,0,1,YES,YES
CT,2/1/2018,2018,2,59,1,0,1,YES,YES
CT,3/1/2018,2018,3,79,1,0,1,YES,YES
CT,4/1/2018,2018,4,73,1,0,1,YES,YES
CT,5/1/2018,2018,5,72,1,0,1,YES,YES
CT,6/1/2018,2018,6,69,1,0,1,YES,YES
CT,7/1/2018,2018,7,65,1,0,1,YES,YES
CT,8/1/2018,2018,8,71,1,0,1,YES,YES
CT,9/1/2018,2018,9,96,1,0,1,YES,YES
CT,10/1/2018,2018,10,89,1,0,1,YES,YES
CT,11/1/2018,2018,11,73,1,0,1,YES,YES
CT,12/1/2018,2018,12,76,1,0,1,YES,YES
CT,1/1/2019,2019,1,64,1,0,1,YES,YES
CT,2/1/2019,2019,2,56,1,0,1,YES,YES
CT,3/1/2019,2019,3,79,1,0,1,YES,YES
CT,4/1/2019,2019,4,75,1,0,1,YES,YES
CT,5/1/2019,2019,5,66,1,0,1,YES,YES
CT,6/1/2019,2019,6,71,1,0,1,YES,YES
CT,7/1/2019,2019,7,67,1,0,1,YES,YES
CT,8/1/2019,2019,8,74,1,0,1,YES,YES
CT,9/1/2019,2019,9,92,1,0,1,YES,YES
CT,10/1/2019,2019,10,82,1,0,1,YES,YES
CT,11/1/2019,2019,11,72,1,0,1,YES,YES
CT,12/1/2019,2019,12,71,1,0,1,YES,YES
CT,1/1/2020,2020,1,65,1,0,1,YES,YES
CT,2/1/2020,2020,2,50,1,0,1,YES,YES
CT,3/1/2020,2020,3,37,1,0,1,YES,YES
CT,4/1/2020,2020,4,28,1,0,1,YES,YES
CT,5/1/2020,2020,5,22,1,0,1,YES,YES
CT,6/1/2020,2020,6,22,1,0,1,YES,YES
CT,7/1/2020,2020,7,30,1,0,1,YES,YES
CT,8/1/2020,2020,8,48,1,0,1,YES,YES
CT,9/1/2020,2020,9,69,1,0,1,YES,YES
CT,10/1/2020,2020,10,62,1,0,1,YES,YES
CT,11/1/2020,2020,11,52,1,0,1,YES,YES
CT,12/1/2020,2020,12,61,1,0,1,YES,YES
CT,1/1/2021,2021,1,58,1,0,1,YES,YES
CT,2/1/2021,2021,2,46,1,0,1,YES,YES
CT,3/1/2021,2021,3,56,1,0,1,YES,YES
CT,4/1/2021,2021,4,51,1,0,1,YES,YES
CT,5/1/2021,2021,5,54,1,0,1,YES,YES
CT,6/1/2021,2021,6,55,1,0,1,YES,YES
CT,7/1/2021,2021,7,52,1,0,1,YES,YES
CT,8/1/2021,2021,8,50,1,0,1,YES,YES
CT,9/1/2021,2021,9,72,1,0,1,YES,YES
CT,10/1/2021,2021,10,77,1,0,1,YES,YES
CT,11/1/2021,2021,11,67,0,1,1,YES,YES
CT,12/1/2021,2021,12,65,0,1,1,YES,YES
CT,1/1/2022,2022,1,63,0,1,1,YES,YES
CT,2/1/2022,2022,2,48,0,1,1,YES,YES
CT,3/1/2022,2022,3,63,0,1,1,YES,YES
CT,4/1/2022,2022,4,58,0,1,1,YES,YES
CT,5/1/2022,2022,5,60,0,1,1,YES,YES
CT,6/1/2022,2022,6,52,0,1,1,YES,YES
CT,7/1/2022,2022,7,51,0,1,1,YES,YES
CT,8/1/2022,2022,8,58,0,1,1,YES,YES
CT,9/1/2022,2022,9,73,0,1,1,YES,YES
CT,10/1/2022,2022,10,76,0,1,1,YES,YES
CT,11/1/2022,2022,11,66,0,1,1,YES,YES
CT,12/1/2022,2022,12,64,0,1,1,YES,YES
CT,1/1/2023,2023,1,62,0,1,1,YES,YES
CT,2/1/2023,2023,2,50,0,1,1,YES,YES
CT,3/1/2023,2023,3,70,0,1,1,YES,YES
CT,4/1/2023,2023,4,69,0,1,1,YES,YES
CT,5/1/2023,2023,5,57,0,1,1,YES,YES
CT,6/1/2023,2023,6,48,0,1,1,YES,YES
CT,7/1/2023,2023,7,48,0,1,1,YES,YES
CT,8/1/2023,2023,8,56,0,1,1,YES,YES
CT,9/1/2023,2023,9,75,0,1,1,YES,YES
CT,10/1/2023,2023,10,66,0,1,1,YES,YES
CT,11/1/2023,2023,11,65,0,1,1,YES,YES
CT,12/1/2023,2023,12,65,0,1,1,YES,YES
CT,1/1/2024,2024,1,62,0,1,1,YES,YES
CT,2/1/2024,2024,2,42,0,1,1,YES,YES
CT,3/1/2024,2024,3,69,0,1,1,YES,YES
CT,4/1/2024,2024,4,57,0,1,1,YES,YES
CT,5/1/2024,2024,5,48,0,1,1,YES,YES
CT,6/1/2024,2024,6,46,0,1,1,YES,YES
CT,7/1/2024,2024,7,39,0,1,1,YES,YES
CT,8/1/2024,2024,8,51,0,1,1,YES,YES
CT,9/1/2024,2024,9,71,0,1,1,YES,YES
CT,10/1/2024,2024,10,63,0,1,1,YES,YES
CT,11/1/2024,2024,11,54,0,1,1,YES,YES
CT,12/1/2024,2024,12,56,0,1,1,YES,YES
CT,1/1/2025,2025,1,45,0,1,1,YES,YES
CT,2/1/2025,2025,2,37,0,1,1,YES,YES
CT,3/1/2025,2025,3,59,0,1,1,YES,YES
CT,4/1/2025,2025,4,46,0,1,1,YES,YES
CT,5/1/2025,2025,5,45,0,1,1,YES,YES
CT,6/1/2025,2025,6,34,0,1,1,YES,YES
CT,7/1/2025,2025,7,35,0,1,1,YES,YES
CT,8/1/2025,2025,8,57,0,1,1,YES,YES
CT,9/1/2025,2025,9,63,0,1,1,YES,YES
CT,10/1/2025,2025,10,59,0,1,1,YES,YES
CT,11/1/2025,2025,11,71,0,1,1,YES,YES
DC,1/1/2017,2017,1,73,1,0,1,YES,YES
DC,2/1/2017,2017,2,58,1,0,1,YES,YES
DC,3/1/2017,2017,3,84,1,0,1,YES,YES
DC,4/1/2017,2017,4,81,1,0,1,YES,YES
DC,5/1/2017,2017,5,65,1,0,1,YES,YES
DC,6/1/2017,2017,6,55,1,0,1,YES,YES
DC,7/1/2017,2017,7,58,1,0,1,YES,YES
DC,8/1/2017,2017,8,69,1,0,1,YES,YES
DC,9/1/2017,2017,9,97,1,0,1,YES,YES
DC,10/1/2017,2017,10,100,1,0,1,YES,YES
DC,11/1/2017,2017,11,81,1,0,1,YES,YES
DC,12/1/2017,2017,12,66,1,0,1,YES,YES
DC,1/1/2018,2018,1,59,1,0,1,YES,YES
DC,2/1/2018,2018,2,46,1,0,1,YES,YES
DC,3/1/2018,2018,3,66,1,0,1,YES,YES
DC,4/1/2018,2018,4,61,1,0,1,YES,YES
DC,5/1/2018,2018,5,55,1,0,1,YES,YES
DC,6/1/2018,2018,6,55,1,0,1,YES,YES
DC,7/1/2018,2018,7,51,1,0,1,YES,YES
DC,8/1/2018,2018,8,53,1,0,1,YES,YES
DC,9/1/2018,2018,9,75,1,0,1,YES,YES
DC,10/1/2018,2018,10,72,1,0,1,YES,YES
DC,11/1/2018,2018,11,64,1,0,1,YES,YES
DC,12/1/2018,2018,12,67,1,0,1,YES,YES
DC,1/1/2019,2019,1,56,1,0,1,YES,YES
DC,2/1/2019,2019,2,47,1,0,1,YES,YES
DC,3/1/2019,2019,3,67,1,0,1,YES,YES
DC,4/1/2019,2019,4,53,1,0,1,YES,YES
DC,5/1/2019,2019,5,51,1,0,1,YES,YES
DC,6/1/2019,2019,6,59,1,0,1,YES,YES
DC,7/1/2019,2019,7,47,1,0,1,YES,YES
DC,8/1/2019,2019,8,54,1,0,1,YES,YES
DC,9/1/2019,2019,9,75,1,0,1,YES,YES
DC,10/1/2019,2019,10,65,1,0,1,YES,YES
DC,11/1/2019,2019,11,60,1,0,1,YES,YES
DC,12/1/2019,2019,12,62,1,0,1,YES,YES
DC,1/1/2020,2020,1,55,1,0,1,YES,YES
DC,2/1/2020,2020,2,39,1,0,1,YES,YES
DC,3/1/2020,2020,3,33,1,0,1,YES,YES
DC,4/1/2020,2020,4,27,1,0,1,YES,YES
DC,5/1/2020,2020,5,22,1,0,1,YES,YES
DC,6/1/2020,2020,6,19,0,1,1,YES,YES
DC,7/1/2020,2020,7,28,0,1,1,YES,YES
DC,8/1/2020,2020,8,42,0,1,1,YES,YES
DC,9/1/2020,2020,9,60,0,1,1,YES,YES
DC,10/1/2020,2020,10,53,0,1,1,YES,YES
DC,11/1/2020,2020,11,45,0,1,1,YES,YES
DC,12/1/2020,2020,12,50,0,1,1,YES,YES
DC,1/1/2021,2021,1,45,0,1,1,YES,YES
DC,2/1/2021,2021,2,35,0,1,1,YES,YES
DC,3/1/2021,2021,3,47,0,1,1,YES,YES
DC,4/1/2021,2021,4,38,0,1,1,YES,YES
DC,5/1/2021,2021,5,43,0,1,1,YES,YES
DC,6/1/2021,2021,6,50,0,1,1,YES,YES
DC,7/1/2021,2021,7,41,0,1,1,YES,YES
DC,8/1/2021,2021,8,43,0,1,1,YES,YES
DC,9/1/2021,2021,9,58,0,1,1,YES,YES
DC,10/1/2021,2021,10,65,0,1,1,YES,YES
DC,11/1/2021,2021,11,61,0,1,1,YES,YES
DC,12/1/2021,2021,12,63,0,1,1,YES,YES
DC,1/1/2022,2022,1,50,0,1,1,YES,YES
DC,2/1/2022,2022,2,35,0,1,1,YES,YES
DC,3/1/2022,2022,3,50,0,1,1,YES,YES
DC,4/1/2022,2022,4,40,0,1,1,YES,YES
DC,5/1/2022,2022,5,40,0,1,1,YES,YES
DC,6/1/2022,2022,6,31,0,1,1,YES,YES
DC,7/1/2022,2022,7,30,0,1,1,YES,YES
DC,8/1/2022,2022,8,38,0,1,1,YES,YES
DC,9/1/2022,2022,9,56,0,1,1,YES,YES
DC,10/1/2022,2022,10,54,0,1,1,YES,YES
DC,11/1/2022,2022,11,51,0,1,1,YES,YES
DC,12/1/2022,2022,12,52,0,1,1,YES,YES
DC,1/1/2023,2023,1,48,0,1,1,YES,YES
DC,2/1/2023,2023,2,36,0,1,1,YES,YES
DC,3/1/2023,2023,3,54,0,1,1,YES,YES
DC,4/1/2023,2023,4,50,0,1,1,YES,YES
DC,5/1/2023,2023,5,45,0,1,1,YES,YES
DC,6/1/2023,2023,6,37,0,1,1,YES,YES
DC,7/1/2023,2023,7,38,0,1,1,YES,YES
DC,8/1/2023,2023,8,38,0,1,1,YES,YES
DC,9/1/2023,2023,9,56,0,1,1,YES,YES
DC,10/1/2023,2023,10,48,0,1,1,YES,YES
DC,11/1/2023,2023,11,47,0,1,1,YES,YES
DC,12/1/2023,2023,12,46,0,1,1,YES,YES
DC,1/1/2024,2024,1,42,0,1,1,YES,YES
DC,2/1/2024,2024,2,28,0,1,1,YES,YES
DC,3/1/2024,2024,3,48,0,1,1,YES,YES
DC,4/1/2024,2024,4,40,0,1,1,YES,YES
DC,5/1/2024,2024,5,34,0,1,1,YES,YES
DC,6/1/2024,2024,6,31,0,1,1,YES,YES
DC,7/1/2024,2024,7,29,0,1,1,YES,YES
DC,8/1/2024,2024,8,37,0,1,1,YES,YES
DC,9/1/2024,2024,9,54,0,1,1,YES,YES
DC,10/1/2024,2024,10,48,0,1,1,YES,YES
DC,11/1/2024,2024,11,39,0,1,1,YES,YES
DC,12/1/2024,2024,12,40,0,1,1,YES,YES
DC,1/1/2025,2025,1,35,0,1,1,YES,YES
DC,2/1/2025,2025,2,26,0,1,1,YES,YES
DC,3/1/2025,2025,3,40,0,1,1,YES,YES
DC,4/1/2025,2025,4,28,0,1,1,YES,YES
DC,5/1/2025,2025,5,25,0,1,1,YES,YES
DC,6/1/2025,2025,6,25,0,1,1,YES,YES
DC,7/1/2025,2025,7,30,0,1,1,YES,YES
DC,8/1/2025,2025,8,43,0,1,1,YES,YES
DC,9/1/2025,2025,9,47,0,1,1,YES,YES
DC,10/1/2025,2025,10,38,0,1,1,YES,YES
DC,11/1/2025,2025,11,49,0,1,1,YES,YES
DE,1/1/2017,2017,1,65,1,0,1,YES,YES
DE,2/1/2017,2017,2,48,1,0,1,YES,YES
DE,3/1/2017,2017,3,71,1,0,1,YES,YES
DE,4/1/2017,2017,4,71,1,0,1,YES,YES
DE,5/1/2017,2017,5,59,1,0,1,YES,YES
DE,6/1/2017,2017,6,57,1,0,1,YES,YES
DE,7/1/2017,2017,7,52,1,0,1,YES,YES
DE,8/1/2017,2017,8,71,1,0,1,YES,YES
DE,9/1/2017,2017,9,100,1,0,1,YES,YES
DE,10/1/2017,2017,10,97,1,0,1,YES,YES
DE,11/1/2017,2017,11,83,1,0,1,YES,YES
DE,12/1/2017,2017,12,83,1,0,1,YES,YES
DE,1/1/2018,2018,1,65,1,0,1,YES,YES
DE,2/1/2018,2018,2,57,1,0,1,YES,YES
DE,3/1/2018,2018,3,70,1,0,1,YES,YES
DE,4/1/2018,2018,4,70,1,0,1,YES,YES
DE,5/1/2018,2018,5,58,1,0,1,YES,YES
DE,6/1/2018,2018,6,59,1,0,1,YES,YES
DE,7/1/2018,2018,7,63,0,1,1,YES,YES
DE,8/1/2018,2018,8,68,0,1,1,YES,YES
DE,9/1/2018,2018,9,90,0,1,1,YES,YES
DE,10/1/2018,2018,10,83,0,1,1,YES,YES
DE,11/1/2018,2018,11,76,0,1,1,YES,YES
DE,12/1/2018,2018,12,80,0,1,1,YES,YES
DE,1/1/2019,2019,1,61,0,1,1,YES,YES
DE,2/1/2019,2019,2,56,0,1,1,YES,YES
DE,3/1/2019,2019,3,69,0,1,1,YES,YES
DE,4/1/2019,2019,4,72,0,1,1,YES,YES
DE,5/1/2019,2019,5,62,0,1,1,YES,YES
DE,6/1/2019,2019,6,62,0,1,1,YES,YES
DE,7/1/2019,2019,7,60,0,1,1,YES,YES
DE,8/1/2019,2019,8,67,0,1,1,YES,YES
DE,9/1/2019,2019,9,96,0,1,1,YES,YES
DE,10/1/2019,2019,10,82,0,1,1,YES,YES
DE,11/1/2019,2019,11,71,0,1,1,YES,YES
DE,12/1/2019,2019,12,76,0,1,1,YES,YES
DE,1/1/2020,2020,1,64,0,1,1,YES,YES
DE,2/1/2020,2020,2,49,0,1,1,YES,YES
DE,3/1/2020,2020,3,34,0,1,1,YES,YES
DE,4/1/2020,2020,4,24,0,1,1,YES,YES
DE,5/1/2020,2020,5,19,0,1,1,YES,YES
DE,6/1/2020,2020,6,19,0,1,1,YES,YES
DE,7/1/2020,2020,7,29,0,1,1,YES,YES
DE,8/1/2020,2020,8,46,0,1,1,YES,YES
DE,9/1/2020,2020,9,67,0,1,1,YES,YES
DE,10/1/2020,2020,10,65,0,1,1,YES,YES
DE,11/1/2020,2020,11,55,0,1,1,YES,YES
DE,12/1/2020,2020,12,57,0,1,1,YES,YES
DE,1/1/2021,2021,1,54,0,1,1,YES,YES
DE,2/1/2021,2021,2,39,0,1,1,YES,YES
DE,3/1/2021,2021,3,45,0,1,1,YES,YES
DE,4/1/2021,2021,4,45,0,1,1,YES,YES
DE,5/1/2021,2021,5,48,0,1,1,YES,YES
DE,6/1/2021,2021,6,50,0,1,1,YES,YES
DE,7/1/2021,2021,7,46,0,1,1,YES,YES
DE,8/1/2021,2021,8,48,0,1,1,YES,YES
DE,9/1/2021,2021,9,68,0,1,1,YES,YES
DE,10/1/2021,2021,10,70,0,1,1,YES,YES
DE,11/1/2021,2021,11,61,0,1,1,YES,YES
DE,12/1/2021,2021,12,65,0,1,1,YES,YES
DE,1/1/2022,2022,1,57,0,1,1,YES,YES
DE,2/1/2022,2022,2,40,0,1,1,YES,YES
DE,3/1/2022,2022,3,55,0,1,1,YES,YES
DE,4/1/2022,2022,4,54,0,1,1,YES,YES
DE,5/1/2022,2022,5,47,0,1,1,YES,YES
DE,6/1/2022,2022,6,44,0,1,1,YES,YES
DE,7/1/2022,2022,7,44,0,1,1,YES,YES
DE,8/1/2022,2022,8,56,0,1,1,YES,YES
DE,9/1/2022,2022,9,78,0,1,1,YES,YES
DE,10/1/2022,2022,10,74,0,1,1,YES,YES
DE,11/1/2022,2022,11,64,0,1,1,YES,YES
DE,12/1/2022,2022,12,62,0,1,1,YES,YES
DE,1/1/2023,2023,1,58,0,1,1,YES,YES
DE,2/1/2023,2023,2,38,0,1,1,YES,YES
DE,3/1/2023,2023,3,55,0,1,1,YES,YES
DE,4/1/2023,2023,4,57,0,1,1,YES,YES
DE,5/1/2023,2023,5,52,0,1,1,YES,YES
DE,6/1/2023,2023,6,44,0,1,1,YES,YES
DE,7/1/2023,2023,7,47,0,1,1,YES,YES
DE,8/1/2023,2023,8,59,0,1,1,YES,YES
DE,9/1/2023,2023,9,79,0,1,1,YES,YES
DE,10/1/2023,2023,10,82,0,1,1,YES,YES
DE,11/1/2023,2023,11,71,0,1,1,YES,YES
DE,12/1/2023,2023,12,69,0,1,1,YES,YES
DE,1/1/2024,2024,1,64,0,1,1,YES,YES
DE,2/1/2024,2024,2,37,0,1,1,YES,YES
DE,3/1/2024,2024,3,51,0,1,1,YES,YES
DE,4/1/2024,2024,4,55,0,1,1,YES,YES
DE,5/1/2024,2024,5,46,0,1,1,YES,YES
DE,6/1/2024,2024,6,45,0,1,1,YES,YES
DE,7/1/2024,2024,7,42,0,1,1,YES,YES
DE,8/1/2024,2024,8,55,0,1,1,YES,YES
DE,9/1/2024,2024,9,72,0,1,1,YES,YES
DE,10/1/2024,2024,10,56,0,1,1,YES,YES
DE,11/1/2024,2024,11,49,0,1,1,YES,YES
DE,12/1/2024,2024,12,51,0,1,1,YES,YES
DE,1/1/2025,2025,1,44,0,1,1,YES,YES
DE,2/1/2025,2025,2,33,0,1,1,YES,YES
DE,3/1/2025,2025,3,44,0,1,1,YES,YES
DE,4/1/2025,2025,4,43,0,1,1,YES,YES
DE,5/1/2025,2025,5,42,0,1,1,YES,YES
